idVenta,total,tipo,creacion,actualizacion,activo
1522,15200.0,Local,2025-05-18 10:52:03,2025-05-18 10:52:03,True
1521,3500.0,Mostrador,2025-05-18 10:39:21,2025-05-18 10:39:21,True
1520,7000.0,Mostrador,2025-05-18 10:33:55,2025-05-18 10:33:55,True
1519,3500.0,Local,2025-05-18 10:33:27,2025-05-18 10:33:27,True
1518,2700.0,Local,2025-05-18 10:29:59,2025-05-18 10:29:59,True
1517,11700.0,Local,2025-05-18 10:11:47,2025-05-18 10:11:47,True
1516,3500.0,Mostrador,2025-05-17 19:15:21,2025-05-17 19:15:21,True
1515,12200.0,Mostrador,2025-05-17 17:44:52,2025-05-17 17:44:52,True
1514,0.0,Local,2025-05-17 17:42:59,2025-05-17 17:42:59,True
1513,13000.0,Mostrador,2025-05-17 17:26:04,2025-05-17 17:26:04,True
1512,6000.0,Mostrador,2025-05-17 17:24:12,2025-05-17 17:24:12,True
1511,10400.0,Mostrador,2025-05-17 17:21:39,2025-05-17 17:21:39,True
1510,8000.0,Local,2025-05-17 17:16:37,2025-05-17 17:16:37,True
1509,16000.0,Mostrador,2025-05-17 17:08:14,2025-05-17 17:08:14,True
1508,14700.0,Local,2025-05-17 17:08:10,2025-05-17 17:08:10,True
1507,18000.0,Mostrador,2025-05-17 17:01:53,2025-05-17 17:01:53,True
1506,5000.0,Mostrador,2025-05-17 16:57:58,2025-05-17 16:57:58,True
1505,14400.0,Mostrador,2025-05-17 16:52:08,2025-05-17 16:52:08,True
1504,7200.0,Local,2025-05-17 16:06:11,2025-05-17 16:06:11,True
1503,11000.0,Mostrador,2025-05-17 15:08:27,2025-05-17 15:08:27,True
1502,9400.0,Mostrador,2025-05-17 14:47:37,2025-05-17 14:47:37,True
1501,8700.0,Mostrador,2025-05-17 13:42:00,2025-05-17 13:42:00,True
1500,900.0,Mostrador,2025-05-17 13:35:05,2025-05-17 13:35:05,True
1499,7500.0,Mostrador,2025-05-17 13:24:20,2025-05-17 13:24:20,True
1498,0.0,Mostrador,2025-05-17 12:51:34,2025-05-17 12:51:34,True
1497,5000.0,Mostrador,2025-05-17 12:42:32,2025-05-17 12:42:32,True
1496,11700.0,Mostrador,2025-05-17 12:40:44,2025-05-17 12:40:44,True
1495,5200.0,Mostrador,2025-05-17 12:35:16,2025-05-17 12:35:16,True
1494,10000.0,Local,2025-05-17 12:10:23,2025-05-17 12:10:23,True
1493,7800.0,Mostrador,2025-05-17 12:05:03,2025-05-17 12:05:03,True
1492,23700.0,Mostrador,2025-05-17 11:01:13,2025-05-17 11:01:13,True
1491,8000.0,Mostrador,2025-05-17 10:38:36,2025-05-17 10:38:36,True
1490,15900.0,Mostrador,2025-05-17 10:36:40,2025-05-17 10:36:40,True
1489,10600.0,Mostrador,2025-05-17 10:16:05,2025-05-17 10:16:05,True
1488,9700.0,Mostrador,2025-05-17 10:12:57,2025-05-17 10:12:57,True
1487,3500.0,Mostrador,2025-05-17 09:59:23,2025-05-17 09:59:23,True
1486,7000.0,Mostrador,2025-05-17 09:43:33,2025-05-17 09:43:33,True
1485,0.0,Mostrador,2025-05-17 09:26:30,2025-05-17 09:26:30,True
1484,8200.0,Mostrador,2025-05-17 09:07:04,2025-05-17 09:07:04,True
1483,8000.0,Local,2025-05-17 09:04:04,2025-05-17 09:04:04,True
1482,0.0,Mostrador,2025-05-16 19:21:48,2025-05-16 19:21:48,True
1481,1200.0,Local,2025-05-16 19:19:20,2025-05-16 19:19:20,True
1480,7000.0,Local,2025-05-16 19:19:00,2025-05-16 19:19:00,True
1479,13400.0,Mostrador,2025-05-16 18:03:37,2025-05-16 18:03:37,True
1478,3500.0,Mostrador,2025-05-16 17:57:36,2025-05-16 17:57:36,True
1477,0.0,Local,2025-05-16 17:41:05,2025-05-16 17:41:05,True
1476,6500.0,Local,2025-05-16 17:38:41,2025-05-16 17:38:41,True
1475,7000.0,Mostrador,2025-05-16 17:35:32,2025-05-16 17:35:32,True
1474,1600.0,Mostrador,2025-05-16 17:22:41,2025-05-16 17:22:41,True
1473,3700.0,Mostrador,2025-05-16 17:11:28,2025-05-16 17:11:28,True
1472,9600.0,Mostrador,2025-05-16 17:00:58,2025-05-16 17:00:58,True
1471,6700.0,Mostrador,2025-05-16 16:40:37,2025-05-16 16:40:37,True
1470,7000.0,Mostrador,2025-05-16 16:38:50,2025-05-16 16:38:50,True
1469,8000.0,Mostrador,2025-05-16 16:34:36,2025-05-16 16:34:36,True
1468,7700.0,Mostrador,2025-05-16 16:29:26,2025-05-16 16:29:26,True
1467,14100.0,Mostrador,2025-05-16 16:28:36,2025-05-16 16:28:36,True
1466,3500.0,Mostrador,2025-05-16 16:27:43,2025-05-16 16:27:43,True
1465,3500.0,Mostrador,2025-05-16 16:20:07,2025-05-16 16:20:07,True
1464,5200.0,Mostrador,2025-05-16 16:15:28,2025-05-16 16:15:28,True
1463,3000.0,Local,2025-05-16 16:10:19,2025-05-16 16:10:19,True
1462,4200.0,Mostrador,2025-05-16 16:07:17,2025-05-16 16:07:17,True
1461,13200.0,Local,2025-05-16 15:44:15,2025-05-16 15:44:15,True
1460,0.0,Local,2025-05-16 15:41:27,2025-05-16 15:41:27,True
1459,7200.0,Local,2025-05-16 15:28:53,2025-05-16 15:28:53,True
1458,14000.0,Local,2025-05-16 15:22:53,2025-05-16 15:22:53,True
1457,3600.0,Mostrador,2025-05-16 14:40:03,2025-05-16 14:40:03,True
1456,3500.0,Mostrador,2025-05-16 13:55:25,2025-05-16 13:55:25,True
1455,1000.0,Mostrador,2025-05-16 13:51:01,2025-05-16 13:51:01,True
1454,8000.0,Local,2025-05-16 13:07:38,2025-05-16 13:07:38,True
1453,4200.0,Mostrador,2025-05-16 13:07:27,2025-05-16 13:07:27,True
1452,3500.0,Mostrador,2025-05-16 12:41:00,2025-05-16 12:41:00,True
1451,6700.0,Mostrador,2025-05-16 12:29:58,2025-05-16 12:29:58,True
1450,6500.0,Mostrador,2025-05-16 11:59:43,2025-05-16 11:59:43,True
1449,18500.0,Local,2025-05-16 11:24:33,2025-05-16 11:24:33,True
1448,3500.0,Mostrador,2025-05-16 11:00:25,2025-05-16 11:00:25,True
1447,8400.0,Mostrador,2025-05-16 10:39:58,2025-05-16 10:39:58,True
1446,7700.0,Local,2025-05-16 10:15:37,2025-05-16 10:15:37,True
1445,9200.0,Mostrador,2025-05-16 10:08:47,2025-05-16 10:08:47,True
1444,2300.0,Mostrador,2025-05-16 10:05:34,2025-05-16 10:05:34,True
1443,2400.0,Mostrador,2025-05-16 10:03:59,2025-05-16 10:03:59,True
1442,6700.0,Mostrador,2025-05-16 10:00:25,2025-05-16 10:00:25,True
1441,6700.0,Mostrador,2025-05-16 09:54:59,2025-05-16 09:54:59,True
1440,5200.0,Mostrador,2025-05-16 09:49:45,2025-05-16 09:49:45,True
1439,3500.0,Mostrador,2025-05-16 09:45:22,2025-05-16 09:45:22,True
1438,3500.0,Mostrador,2025-05-16 09:35:51,2025-05-16 09:35:51,True
1437,9400.0,Mostrador,2025-05-16 09:17:54,2025-05-16 09:17:54,True
1436,5200.0,Mostrador,2025-05-16 08:27:03,2025-05-16 08:27:03,True
1435,9100.0,Mostrador,2025-05-16 08:18:38,2025-05-16 08:18:38,True
1434,7000.0,Local,2025-05-16 08:15:05,2025-05-16 08:15:05,True
1433,10400.0,Mostrador,2025-05-16 08:14:55,2025-05-16 08:14:55,True
1432,3500.0,Mostrador,2025-05-16 08:07:24,2025-05-16 08:07:24,True
1431,4700.0,Mostrador,2025-05-16 07:54:52,2025-05-16 07:54:52,True
1430,1200.0,Mostrador,2025-05-15 19:23:08,2025-05-15 19:23:08,True
1429,9600.0,Mostrador,2025-05-15 19:09:33,2025-05-15 19:09:33,True
1428,1000.0,Mostrador,2025-05-15 18:53:55,2025-05-15 18:53:55,True
1427,3000.0,Local,2025-05-15 18:44:14,2025-05-15 18:44:14,True
1426,6000.0,Local,2025-05-15 18:30:16,2025-05-15 18:30:16,True
1425,3500.0,Mostrador,2025-05-15 18:16:01,2025-05-15 18:16:01,True
1424,2500.0,Local,2025-05-15 17:52:08,2025-05-15 17:52:08,True
1423,11200.0,Mostrador,2025-05-15 17:44:32,2025-05-15 17:44:32,True
1422,7000.0,Mostrador,2025-05-15 17:35:33,2025-05-15 17:35:33,True
1421,8600.0,Local,2025-05-15 17:32:40,2025-05-15 17:32:40,True
1420,6000.0,Local,2025-05-15 17:23:06,2025-05-15 17:23:06,True
1419,8000.0,Local,2025-05-15 17:18:14,2025-05-15 17:18:14,True
1418,5200.0,Local,2025-05-15 17:04:36,2025-05-15 17:04:36,True
1417,3000.0,Mostrador,2025-05-15 16:59:29,2025-05-15 16:59:29,True
1416,6400.0,Mostrador,2025-05-15 16:40:30,2025-05-15 16:40:30,True
1415,4700.0,Mostrador,2025-05-15 16:39:42,2025-05-15 16:39:42,True
1414,15400.0,Mostrador,2025-05-15 16:38:23,2025-05-15 16:38:23,True
1413,18400.0,Local,2025-05-15 16:34:42,2025-05-15 16:34:42,True
1412,12200.0,Mostrador,2025-05-15 16:33:06,2025-05-15 16:33:06,True
1411,6700.0,Mostrador,2025-05-15 16:29:08,2025-05-15 16:29:08,True
1410,2800.0,Mostrador,2025-05-15 16:25:59,2025-05-15 16:25:59,True
1409,4000.0,Mostrador,2025-05-15 16:21:39,2025-05-15 16:21:39,True
1408,6000.0,Mostrador,2025-05-15 15:42:11,2025-05-15 15:42:11,True
1407,7000.0,Mostrador,2025-05-15 15:22:22,2025-05-15 15:22:22,True
1406,3200.0,Mostrador,2025-05-15 14:26:26,2025-05-15 14:26:26,True
1405,11200.0,Mostrador,2025-05-15 14:06:09,2025-05-15 14:06:09,True
1404,8000.0,Mostrador,2025-05-15 12:46:48,2025-05-15 12:46:48,True
1403,500.0,Mostrador,2025-05-15 12:13:42,2025-05-15 12:13:42,True
1402,3700.0,Mostrador,2025-05-15 12:05:55,2025-05-15 12:05:55,True
1401,2400.0,Mostrador,2025-05-15 12:04:06,2025-05-15 12:04:06,True
1400,5200.0,Mostrador,2025-05-15 12:00:48,2025-05-15 12:00:48,True
1399,4200.0,Local,2025-05-15 11:37:36,2025-05-15 11:37:36,True
1398,9500.0,Local,2025-05-15 11:18:00,2025-05-15 11:18:00,True
1397,7500.0,Mostrador,2025-05-15 11:15:40,2025-05-15 11:15:40,True
1396,4700.0,Mostrador,2025-05-15 11:11:18,2025-05-15 11:11:18,True
1395,3000.0,Mostrador,2025-05-15 11:08:05,2025-05-15 11:08:05,True
1394,10400.0,Mostrador,2025-05-15 10:51:59,2025-05-15 10:51:59,True
1393,8000.0,Local,2025-05-15 10:18:11,2025-05-15 10:18:11,True
1392,8500.0,Mostrador,2025-05-15 10:01:30,2025-05-15 10:01:30,True
1391,2150.0,Mostrador,2025-05-15 10:00:56,2025-05-15 10:00:56,True
1390,3500.0,Mostrador,2025-05-15 09:42:58,2025-05-15 09:42:58,True
1389,3000.0,Local,2025-05-15 09:34:37,2025-05-15 09:34:37,True
1388,3500.0,Mostrador,2025-05-15 09:34:27,2025-05-15 09:34:27,True
1387,7400.0,Local,2025-05-15 09:28:04,2025-05-15 09:28:04,True
1386,7400.0,Mostrador,2025-05-15 09:20:41,2025-05-15 09:20:41,True
1385,2400.0,Mostrador,2025-05-15 09:13:40,2025-05-15 09:13:40,True
1384,4200.0,Mostrador,2025-05-15 09:10:38,2025-05-15 09:10:38,True
1383,15500.0,Mostrador,2025-05-15 09:00:53,2025-05-15 09:00:53,True
1382,8700.0,Mostrador,2025-05-15 08:55:33,2025-05-15 08:55:33,True
1381,12000.0,Mostrador,2025-05-15 08:24:35,2025-05-15 08:24:35,True
1380,5200.0,Mostrador,2025-05-15 08:21:50,2025-05-15 08:21:50,True
1379,2500.0,Mostrador,2025-05-15 08:00:38,2025-05-15 08:00:38,True
1378,3200.0,Mostrador,2025-05-15 07:56:05,2025-05-15 07:56:05,True
1377,3000.0,Mostrador,2025-05-15 07:52:45,2025-05-15 07:52:45,True
1376,3500.0,Mostrador,2025-05-14 18:32:52,2025-05-14 18:32:52,True
1375,3500.0,Mostrador,2025-05-14 18:30:17,2025-05-14 18:30:17,True
1374,4900.0,Mostrador,2025-05-14 18:25:33,2025-05-14 18:25:33,True
1373,4700.0,Local,2025-05-14 18:20:42,2025-05-14 18:20:42,True
1372,5000.0,Mostrador,2025-05-14 18:11:18,2025-05-14 18:11:18,True
1371,10500.0,Local,2025-05-14 18:02:48,2025-05-14 18:02:48,True
1370,13200.0,Mostrador,2025-05-14 17:59:22,2025-05-14 17:59:22,True
1369,5200.0,Mostrador,2025-05-14 17:57:56,2025-05-14 17:57:56,True
1368,5000.0,Mostrador,2025-05-14 17:45:43,2025-05-14 17:45:43,True
1367,2800.0,Mostrador,2025-05-14 17:32:09,2025-05-14 17:32:09,True
1366,6400.0,Mostrador,2025-05-14 17:31:44,2025-05-14 17:31:44,True
1365,10600.0,Local,2025-05-14 17:22:42,2025-05-14 17:22:42,True
1364,5200.0,Mostrador,2025-05-14 17:21:01,2025-05-14 17:21:01,True
1363,4800.0,Mostrador,2025-05-14 17:04:36,2025-05-14 17:04:36,True
1362,6400.0,Local,2025-05-14 17:02:55,2025-05-14 17:02:55,True
1361,3500.0,Mostrador,2025-05-14 16:56:47,2025-05-14 16:56:47,True
1360,3500.0,Mostrador,2025-05-14 16:49:25,2025-05-14 16:49:25,True
1359,7200.0,Mostrador,2025-05-14 16:43:14,2025-05-14 16:43:14,True
1358,7700.0,Mostrador,2025-05-14 16:14:28,2025-05-14 16:14:28,True
1357,3000.0,Mostrador,2025-05-14 16:07:49,2025-05-14 16:07:49,True
1356,3500.0,Mostrador,2025-05-14 16:05:15,2025-05-14 16:05:15,True
1355,7000.0,Mostrador,2025-05-14 15:59:25,2025-05-14 15:59:25,True
1354,10200.0,Local,2025-05-14 15:40:32,2025-05-14 15:40:32,True
1353,15400.0,Local,2025-05-14 15:34:07,2025-05-14 15:34:07,True
1352,3500.0,Mostrador,2025-05-14 15:31:07,2025-05-14 15:31:07,True
1351,8600.0,Local,2025-05-14 15:30:19,2025-05-14 15:30:19,True
1350,5000.0,Mostrador,2025-05-14 15:26:47,2025-05-14 15:26:47,True
1349,6500.0,Local,2025-05-14 14:45:18,2025-05-14 14:45:18,True
1348,2200.0,Mostrador,2025-05-14 13:49:13,2025-05-14 13:49:13,True
1347,8000.0,Mostrador,2025-05-14 11:44:30,2025-05-14 11:44:30,True
1346,5200.0,Mostrador,2025-05-14 11:43:47,2025-05-14 11:43:47,True
1345,7300.0,Local,2025-05-14 11:20:19,2025-05-14 11:20:19,True
1344,3500.0,Mostrador,2025-05-14 10:33:16,2025-05-14 10:33:16,True
1343,9500.0,Mostrador,2025-05-14 09:49:58,2025-05-14 09:49:58,True
1342,4200.0,Local,2025-05-14 09:31:11,2025-05-14 09:31:11,True
1341,4200.0,Local,2025-05-14 09:23:39,2025-05-14 09:23:39,True
1340,3000.0,Mostrador,2025-05-14 09:19:05,2025-05-14 09:19:05,True
1339,4700.0,Mostrador,2025-05-14 09:05:43,2025-05-14 09:05:43,True
1338,4900.0,Mostrador,2025-05-14 08:40:20,2025-05-14 08:40:20,True
1337,3500.0,Mostrador,2025-05-14 08:20:21,2025-05-14 08:20:21,True
1336,3500.0,Mostrador,2025-05-14 08:15:52,2025-05-14 08:15:52,True
1335,0.0,Local,2025-05-13 19:51:59,2025-05-13 19:51:59,True
1334,4700.0,Mostrador,2025-05-13 19:17:02,2025-05-13 19:17:02,True
1333,3500.0,Mostrador,2025-05-13 19:04:15,2025-05-13 19:04:15,True
1332,2400.0,Mostrador,2025-05-13 18:54:19,2025-05-13 18:54:19,True
1331,12200.0,Local,2025-05-13 18:52:44,2025-05-13 18:52:44,True
1330,1200.0,Mostrador,2025-05-13 18:51:20,2025-05-13 18:51:20,True
1329,6500.0,Mostrador,2025-05-13 18:48:39,2025-05-13 18:48:39,True
1328,3500.0,Mostrador,2025-05-13 18:47:33,2025-05-13 18:47:33,True
1327,18600.0,Mostrador,2025-05-13 18:45:24,2025-05-13 18:45:24,True
1326,3500.0,Mostrador,2025-05-13 18:30:18,2025-05-13 18:30:18,True
1325,10400.0,Local,2025-05-13 18:27:18,2025-05-13 18:27:18,True
1324,3500.0,Mostrador,2025-05-13 18:25:20,2025-05-13 18:25:20,True
1323,10000.0,Local,2025-05-13 18:20:51,2025-05-13 18:20:51,True
1322,3600.0,Mostrador,2025-05-13 17:55:18,2025-05-13 17:55:18,True
1321,3500.0,Mostrador,2025-05-13 17:47:02,2025-05-13 17:47:02,True
1320,18700.0,Local,2025-05-13 17:44:01,2025-05-13 17:44:01,True
1319,8000.0,Mostrador,2025-05-13 17:41:56,2025-05-13 17:41:56,True
1318,5200.0,Local,2025-05-13 17:36:49,2025-05-13 17:36:49,True
1317,8500.0,Local,2025-05-13 17:35:14,2025-05-13 17:35:14,True
1316,7400.0,Mostrador,2025-05-13 17:34:34,2025-05-13 17:34:34,True
1315,8600.0,Mostrador,2025-05-13 17:33:00,2025-05-13 17:33:00,True
1314,8100.0,Mostrador,2025-05-13 17:30:16,2025-05-13 17:30:16,True
1313,2400.0,Mostrador,2025-05-13 17:15:28,2025-05-13 17:15:28,True
1312,9200.0,Mostrador,2025-05-13 17:04:33,2025-05-13 17:04:33,True
1311,8000.0,Local,2025-05-13 16:56:20,2025-05-13 16:56:20,True
1310,10600.0,Local,2025-05-13 16:49:32,2025-05-13 16:49:32,True
1309,5000.0,Mostrador,2025-05-13 16:45:58,2025-05-13 16:45:58,True
1308,13700.0,Local,2025-05-13 16:35:58,2025-05-13 16:35:58,True
1307,5500.0,Mostrador,2025-05-13 16:31:07,2025-05-13 16:31:07,True
1306,10200.0,Mostrador,2025-05-13 16:30:10,2025-05-13 16:30:10,True
1305,4600.0,Mostrador,2025-05-13 16:25:59,2025-05-13 16:25:59,True
1304,3200.0,Mostrador,2025-05-13 16:20:43,2025-05-13 16:20:43,True
1303,7200.0,Mostrador,2025-05-13 15:26:17,2025-05-13 15:26:17,True
1302,3500.0,Mostrador,2025-05-13 15:06:28,2025-05-13 15:06:28,True
1301,2500.0,Local,2025-05-13 13:37:12,2025-05-13 13:37:12,True
1300,3000.0,Local,2025-05-13 13:33:30,2025-05-13 13:33:30,True
1299,10700.0,Local,2025-05-13 13:19:10,2025-05-13 13:19:10,True
1298,3000.0,Local,2025-05-13 11:43:45,2025-05-13 11:43:45,True
1297,15700.0,Local,2025-05-13 11:22:07,2025-05-13 11:22:07,True
1296,4900.0,Local,2025-05-13 10:49:33,2025-05-13 10:49:33,True
1295,5200.0,Local,2025-05-13 10:40:13,2025-05-13 10:40:13,True
1294,3500.0,Mostrador,2025-05-13 10:23:56,2025-05-13 10:23:56,True
1293,4200.0,Mostrador,2025-05-13 10:08:44,2025-05-13 10:08:44,True
1292,10000.0,Local,2025-05-13 10:03:20,2025-05-13 10:03:20,True
1291,6700.0,Mostrador,2025-05-13 09:51:35,2025-05-13 09:51:35,True
1290,0.0,Local,2025-05-13 09:51:10,2025-05-13 09:51:10,True
1289,3500.0,Local,2025-05-13 09:26:11,2025-05-13 09:26:11,True
1288,10700.0,Local,2025-05-13 09:00:04,2025-05-13 09:00:04,True
1287,5200.0,Mostrador,2025-05-13 08:57:13,2025-05-13 08:57:13,True
1286,10400.0,Mostrador,2025-05-13 08:55:10,2025-05-13 08:55:10,True
1285,5200.0,Mostrador,2025-05-13 08:49:48,2025-05-13 08:49:48,True
1284,4200.0,Local,2025-05-13 08:36:46,2025-05-13 08:36:46,True
1283,5200.0,Mostrador,2025-05-13 08:25:45,2025-05-13 08:25:45,True
1282,3500.0,Mostrador,2025-05-13 08:25:40,2025-05-13 08:25:40,True
1281,3500.0,Mostrador,2025-05-13 08:25:34,2025-05-13 08:25:34,True
1280,7500.0,Mostrador,2025-05-13 08:18:00,2025-05-13 08:18:00,True
1279,7000.0,Mostrador,2025-05-13 08:12:16,2025-05-13 08:12:16,True
1278,2500.0,Mostrador,2025-05-13 08:11:58,2025-05-13 08:11:58,True
1277,6000.0,Mostrador,2025-05-13 08:06:32,2025-05-13 08:06:32,True
1276,9100.0,Mostrador,2025-05-13 08:02:22,2025-05-13 08:02:22,True
1275,4400.0,Mostrador,2025-05-12 19:27:23,2025-05-12 19:27:23,True
1274,3500.0,Mostrador,2025-05-12 18:32:58,2025-05-12 18:32:58,True
1273,21700.0,Local,2025-05-12 18:29:51,2025-05-12 18:29:51,True
1272,0.0,Local,2025-05-12 18:29:43,2025-05-12 18:29:43,True
1271,0.0,Local,2025-05-12 17:56:24,2025-05-12 17:56:24,True
1270,0.0,Local,2025-05-12 17:55:25,2025-05-12 17:55:25,True
1269,5600.0,Mostrador,2025-05-12 17:45:30,2025-05-12 17:45:30,True
1268,11000.0,Local,2025-05-12 17:28:47,2025-05-12 17:28:47,True
1267,6400.0,Local,2025-05-12 17:28:35,2025-05-12 17:28:35,True
1266,11000.0,Local,2025-05-12 17:27:06,2025-05-12 17:27:06,True
1265,4200.0,Mostrador,2025-05-12 17:19:06,2025-05-12 17:19:06,True
1264,3000.0,Mostrador,2025-05-12 17:14:29,2025-05-12 17:14:29,True
1263,8700.0,Local,2025-05-12 16:55:56,2025-05-12 16:55:56,True
1262,11200.0,Mostrador,2025-05-12 16:49:57,2025-05-12 16:49:57,True
1261,0.0,Mostrador,2025-05-12 16:20:22,2025-05-12 16:20:22,True
1260,15800.0,Mostrador,2025-05-12 16:18:04,2025-05-12 16:18:04,True
1259,1600.0,Mostrador,2025-05-12 16:11:13,2025-05-12 16:11:13,True
1258,3500.0,Local,2025-05-12 16:04:05,2025-05-12 16:04:05,True
1257,2500.0,Mostrador,2025-05-12 16:03:08,2025-05-12 16:03:08,True
1256,2500.0,Mostrador,2025-05-12 15:52:45,2025-05-12 15:52:45,True
1255,8900.0,Local,2025-05-12 15:46:36,2025-05-12 15:46:36,True
1254,6000.0,Mostrador,2025-05-12 15:19:40,2025-05-12 15:19:40,True
1253,2500.0,Local,2025-05-12 14:55:04,2025-05-12 14:55:04,True
1252,10000.0,Local,2025-05-12 14:12:20,2025-05-12 14:12:20,True
1251,2800.0,Mostrador,2025-05-12 13:44:34,2025-05-12 13:44:34,True
1250,4500.0,Mostrador,2025-05-12 13:11:22,2025-05-12 13:11:22,True
1249,15400.0,Mostrador,2025-05-12 12:47:50,2025-05-12 12:47:50,True
1248,5700.0,Mostrador,2025-05-12 12:31:51,2025-05-12 12:31:51,True
1247,5000.0,Mostrador,2025-05-12 11:46:56,2025-05-12 11:46:56,True
1246,19000.0,Local,2025-05-12 11:39:17,2025-05-12 11:39:17,True
1245,3000.0,Mostrador,2025-05-12 11:37:34,2025-05-12 11:37:34,True
1244,6700.0,Mostrador,2025-05-12 11:19:36,2025-05-12 11:19:36,True
1243,10200.0,Mostrador,2025-05-12 11:12:31,2025-05-12 11:12:31,True
1242,9500.0,Mostrador,2025-05-12 11:02:30,2025-05-12 11:02:30,True
1241,12400.0,Local,2025-05-12 10:20:22,2025-05-12 10:20:22,True
1240,8000.0,Local,2025-05-12 10:16:18,2025-05-12 10:16:18,True
1239,4700.0,Local,2025-05-12 10:15:56,2025-05-12 10:15:56,True
1238,11200.0,Mostrador,2025-05-12 10:10:45,2025-05-12 10:10:45,True
1237,4700.0,Local,2025-05-12 10:04:33,2025-05-12 10:04:33,True
1236,3500.0,Mostrador,2025-05-12 09:40:27,2025-05-12 09:40:27,True
1235,5200.0,Mostrador,2025-05-12 09:26:37,2025-05-12 09:26:37,True
1234,5000.0,Mostrador,2025-05-12 09:13:35,2025-05-12 09:13:35,True
1233,1000.0,Mostrador,2025-05-12 09:04:40,2025-05-12 09:04:40,True
1232,3000.0,Mostrador,2025-05-12 08:52:22,2025-05-12 08:52:22,True
1231,8700.0,Mostrador,2025-05-12 08:49:44,2025-05-12 08:49:44,True
1230,2400.0,Mostrador,2025-05-12 08:28:27,2025-05-12 08:28:27,True
1229,0.0,Mostrador,2025-05-12 08:24:07,2025-05-12 08:24:07,True
1228,8200.0,Mostrador,2025-05-12 08:22:42,2025-05-12 08:22:42,True
1227,2500.0,Local,2025-05-12 08:21:42,2025-05-12 08:21:42,True
1226,3500.0,Mostrador,2025-05-12 08:11:59,2025-05-12 08:11:59,True
1225,7000.0,Mostrador,2025-05-12 08:10:57,2025-05-12 08:10:57,True
1224,7000.0,Mostrador,2025-05-12 07:56:04,2025-05-12 07:56:04,True
1223,6000.0,Local,2025-05-12 07:55:45,2025-05-12 07:55:45,True
1222,5200.0,Mostrador,2025-05-12 07:48:17,2025-05-12 07:48:17,True
1221,6600.0,Mostrador,2025-05-12 07:47:37,2025-05-12 07:47:37,True
1220,4200.0,Mostrador,2025-05-12 07:47:28,2025-05-12 07:47:28,True
1219,1200.0,Mostrador,2025-05-12 07:47:16,2025-05-12 07:47:16,True
1218,5400.0,Mostrador,2025-05-12 07:41:21,2025-05-12 07:41:21,True
1217,7700.0,Mostrador,2025-05-11 19:13:50,2025-05-11 19:13:50,True
1216,7000.0,Mostrador,2025-05-11 18:53:58,2025-05-11 18:53:58,True
1215,21700.0,Mostrador,2025-05-11 18:35:41,2025-05-11 18:35:41,True
1214,4200.0,Mostrador,2025-05-11 18:18:18,2025-05-11 18:18:18,True
1213,10200.0,Local,2025-05-11 18:13:21,2025-05-11 18:13:21,True
1212,13900.0,Local,2025-05-11 18:12:39,2025-05-11 18:12:39,True
1211,24100.0,Local,2025-05-11 18:02:27,2025-05-11 18:02:27,True
1210,10700.0,Mostrador,2025-05-11 17:57:26,2025-05-11 17:57:26,True
1209,11200.0,Local,2025-05-11 17:49:06,2025-05-11 17:49:06,True
1208,5200.0,Mostrador,2025-05-11 17:46:47,2025-05-11 17:46:47,True
1207,9700.0,Local,2025-05-11 17:40:16,2025-05-11 17:40:16,True
1206,10500.0,Mostrador,2025-05-11 17:18:01,2025-05-11 17:18:01,True
1205,15700.0,Local,2025-05-11 17:15:14,2025-05-11 17:15:14,True
1204,17700.0,Mostrador,2025-05-11 16:27:59,2025-05-11 16:27:59,True
1203,6400.0,Mostrador,2025-05-11 15:46:41,2025-05-11 15:46:41,True
1202,6900.0,Mostrador,2025-05-11 14:02:10,2025-05-11 14:02:10,True
1201,7000.0,Mostrador,2025-05-11 13:41:12,2025-05-11 13:41:12,True
1200,10000.0,Mostrador,2025-05-11 13:30:39,2025-05-11 13:30:39,True
1199,14500.0,Local,2025-05-11 12:46:12,2025-05-11 12:46:12,True
1198,12600.0,Local,2025-05-11 12:27:30,2025-05-11 12:27:30,True
1197,3500.0,Mostrador,2025-05-11 12:12:17,2025-05-11 12:12:17,True
1196,3500.0,Mostrador,2025-05-11 12:10:20,2025-05-11 12:10:20,True
1195,5000.0,Mostrador,2025-05-11 12:05:51,2025-05-11 12:05:51,True
1194,3500.0,Mostrador,2025-05-11 12:03:56,2025-05-11 12:03:56,True
1193,2800.0,Mostrador,2025-05-11 11:56:22,2025-05-11 11:56:22,True
1192,4000.0,Mostrador,2025-05-11 11:52:54,2025-05-11 11:52:54,True
1191,5200.0,Mostrador,2025-05-11 11:47:30,2025-05-11 11:47:30,True
1190,3500.0,Mostrador,2025-05-11 11:38:30,2025-05-11 11:38:30,True
1189,8200.0,Mostrador,2025-05-11 11:33:23,2025-05-11 11:33:23,True
1188,3500.0,Local,2025-05-11 11:23:03,2025-05-11 11:23:03,True
1187,3500.0,Mostrador,2025-05-11 11:21:34,2025-05-11 11:21:34,True
1186,14400.0,Local,2025-05-11 11:18:55,2025-05-11 11:18:55,True
1185,3500.0,Local,2025-05-11 11:08:36,2025-05-11 11:08:36,True
1184,7900.0,Mostrador,2025-05-11 11:01:07,2025-05-11 11:01:07,True
1183,5200.0,Mostrador,2025-05-11 10:57:39,2025-05-11 10:57:39,True
