6705,SAL002,1,6800,1955.38,No,2025-09-02 17:26:43,2025-09-02 17:26:43,True
6705,CAF004,1,4200,1155.47,No,2025-09-02 17:26:43,2025-09-02 17:26:43,True
6704,CAF001,1,4200,1155.47,No,2025-09-02 17:25:15,2025-09-02 17:25:15,True
6704,ADI002,1,1000,938.6,No,2025-09-02 17:25:15,2025-09-02 17:25:15,True
6703,CAF004,1,4200,1155.47,No,2025-09-02 17:06:15,2025-09-02 17:06:15,True
6702,CAF015,1,4800,1378.73,No,2025-09-02 17:01:24,2025-09-02 17:01:24,True
6702,SAL001,1,2800,980.0,No,2025-09-02 17:01:24,2025-09-02 17:01:24,True
6701,PRO001,1,6500,2235.47,No,2025-09-02 16:56:39,2025-09-02 16:56:39,True
6700,SAL001,2,5600,1960.0,No,2025-09-02 16:51:38,2025-09-02 16:51:38,True
6699,PRO001,2,13000,4470.94,No,2025-09-02 16:43:22,2025-09-02 16:43:22,True
6698,SAL002,1,6800,1955.38,No,2025-09-02 16:25:11,2025-09-02 16:25:11,True
6698,CAF001,1,4200,1155.47,No,2025-09-02 16:25:11,2025-09-02 16:25:11,True
6697,CAF002,2,8400,2310.94,No,2025-09-02 16:16:29,2025-09-02 16:16:29,True
6697,ADI002,2,2000,1877.2,No,2025-09-02 16:16:29,2025-09-02 16:16:29,True
6697,SIN001,1,4000,1305.0,No,2025-09-02 16:16:29,2025-09-02 16:16:29,True
6697,CAF011,1,3200,844.66,No,2025-09-02 16:16:29,2025-09-02 16:16:29,True
6696,PRO002,1,8000,726.0,No,2025-09-02 16:03:21,2025-09-02 16:03:21,True
6695,DUL006,1,4200,1200.0,No,2025-09-02 16:02:51,2025-09-02 16:02:51,True
6695,CAF004,1,4200,1155.47,No,2025-09-02 16:02:51,2025-09-02 16:02:51,True
6695,ADI001,1,1500,174.0,No,2025-09-02 16:02:51,2025-09-02 16:02:51,True
6694,DUL002,1,4200,1250.0,No,2025-09-02 15:50:48,2025-09-02 15:50:48,True
6693,CAF002,1,4200,1155.47,No,2025-09-02 15:46:06,2025-09-02 15:46:06,True
6693,ADI001,2,3000,348.0,No,2025-09-02 15:46:06,2025-09-02 15:46:06,True
6693,ADI002,1,1000,938.6,No,2025-09-02 15:46:06,2025-09-02 15:46:06,True
6693,CAF004,1,4200,1155.47,No,2025-09-02 15:46:06,2025-09-02 15:46:06,True
6693,SAL001,1,2800,980.0,No,2025-09-02 15:46:06,2025-09-02 15:46:06,True
6693,DUL005,1,3600,1500.0,No,2025-09-02 15:46:06,2025-09-02 15:46:06,True
6692,CAF002,1,4200,1155.47,No,2025-09-02 15:15:24,2025-09-02 15:15:24,True
6691,DUL003,1,3800,1100.0,Si,2025-09-02 14:42:14,2025-09-02 14:42:14,True
6691,DUL006,1,4200,1200.0,No,2025-09-02 14:42:14,2025-09-02 14:42:14,True
6690,DUL009,1,4500,1434.0,No,2025-09-02 14:40:55,2025-09-02 14:40:55,True
6689,DUL002,1,4200,1250.0,No,2025-09-02 12:53:51,2025-09-02 12:53:51,True
6688,CAF001,1,4200,1155.47,No,2025-09-02 12:39:08,2025-09-02 12:39:08,True
6688,SAL004,2,6000,1604.15,No,2025-09-02 12:39:08,2025-09-02 12:39:08,True
6687,CAF001,1,4200,1155.47,Si,2025-09-02 12:28:41,2025-09-02 12:28:41,True
6687,PRO001,1,6500,2235.47,No,2025-09-02 12:28:41,2025-09-02 12:28:41,True
6686,CAF001,2,8400,2310.94,No,2025-09-02 11:47:20,2025-09-02 11:47:20,True
6685,PRO004,2,16000,1452.0,No,2025-09-02 11:16:14,2025-09-02 11:16:14,True
6684,PRO001,1,6500,2235.47,No,2025-09-02 11:01:32,2025-09-02 11:01:32,True
6683,CAF009,1,4800,1320.01,No,2025-09-02 10:54:22,2025-09-02 10:54:22,True
6683,ADI001,1,1500,174.0,No,2025-09-02 10:54:22,2025-09-02 10:54:22,True
